id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,themes,series,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version
7334,homeStyle,地毯,小型象牙色圓地墊,アイボリーのラウンドマット・S,ivory small round mat,駱嵐,1000,250,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleS00,1.0.0
7335,homeStyle,地毯,中型白色簡約地墊,しろいシンプルマット・M,white simple medium mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM00,1.0.0
7336,homeStyle,地毯,小型白色簡約地墊,しろいシンプルマット・S,white simple small mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS00,1.0.0
7337,homeStyle,地毯,鑄鐵玄關地墊,アイアンなげんかんマット,iron entrance mat,駱嵐,1000,250,"['商店', '富裕']",鑄鐵,False,,,,RugRectIronmatS00,1.0.0
7338,homeStyle,地毯,白色訊息地墊,しろいメッセージマット,white message mat,駱嵐,1000,250,['兒童房'],無,False,,,,RugOtherMessageS00,1.0.0
7339,homeStyle,地毯,塑膠刮泥墊,ゴムのどろふきマット,rubber mud mat,駱嵐,1000,250,['學校'],無,False,,,,RugRectRubberScraperS00,1.0.0
7340,homeStyle,地毯,紅色圖案廚房地墊,あかいパターンキッチンマット,red-design kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectNativeKitchenS00,1.0.0
7341,homeStyle,地毯,茶色廚房地墊,ちゃいろいキッチンマット,brown kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectKitchenS00,1.0.0
7343,homeStyle,地毯,紅藍格紋拼布地毯,あかあおチェックキルトのラグ,red-and-blue checked rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugSquareCheckQuiltL00,1.0.0
7345,homeStyle,地毯,舊草蓆,ふるいむしろのラグ,shanty mat,駱嵐,2000,500,['東洋風'],無,False,,,,RugSquareOldStrawL00,1.0.0
7346,homeStyle,地毯,雪花地毯,スノーフレークなラグ,snowflake rug,駱嵐,1500,375,"['嚴寒', '奇幻']",無,False,,,,RugRoundSnowM00,1.0.0
7347,homeStyle,地毯,紅色波斯地毯,あかいペルシャじゅうたん,red Persian rug,駱嵐,2000,500,"['富裕', '客廳']",無,False,,,,RugSquarePersianL00,1.0.0
7348,homeStyle,地毯,紅地毯,レッドカーペット,red carpet,駱嵐,1500,375,['富裕'],無,False,,,,RugRectElegantM00,1.0.0
7349,homeStyle,地毯,灰階配色點點地墊,モノクロドットのラグ,monochromatic dotted rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectDotL00,1.0.0
7350,homeStyle,地毯,摩登波浪地毯,モダンなウェーブのラグ,modern wavy rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugRectWaveL00,1.0.0
7351,homeStyle,地毯,黃色粗橫紋地毯,きいろボーダーのラグ,yellow stripes rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectBorderL00,1.0.0
7352,homeStyle,地毯,黃色菱格紋地毯,きいろいアーガイルのラグ,yellow argyle rug,駱嵐,2000,500,"['客廳', '奇幻']",無,False,,,,RugRectArgyleL00,1.0.0
7353,homeStyle,地毯,植物圖案地毯,ボタニカルなラグ,botanical rug,駱嵐,2000,500,['客廳'],無,False,,,,RugRectBotanicalL00,1.0.0
7354,homeStyle,地毯,綠色長毛地毯,みどりのシャギーなラグ,green shaggy rug,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareShaggyL00,1.0.0
7356,homeStyle,地毯,鋁箔地墊,アルミマット,aluminum rug,駱嵐,1500,375,"['庭園', '戶外']",無,False,,,,RugRectAluminumM00,1.0.0
7357,homeStyle,地毯,地球地毯,ちきゅうのラグ,Earth rug,駱嵐,1500,375,"['宇宙', '兒童房']",無,False,,,,RugRoundEarthM00,1.0.0
7358,homeStyle,地毯,南方小島地毯,みなみのしまのラグ,tropical rug,駱嵐,1500,375,['大海'],無,False,,,,RugRoundIslandM00,1.0.0
7359,homeStyle,地毯,彩色塑膠墊,カラフルなビニールシート,colorful vinyl sheet,駱嵐,1500,375,['庭園'],無,False,,,,RugRectVinylM00,1.0.0
7360,homeStyle,地毯,瓢蟲地毯,テントウムシのラグ,ladybug rug,活動：抓蟲大會,,375,"['奇幻', '兒童房']",無,False,,,,RugRoundLadybirdM00,1.0.0
7361,homeStyle,地毯,魚兒地毯,おサカナのラグ,fish rug,活動：釣魚大賽,,375,"['大海', '兒童房']",無,False,,,,RugOtherFishM00,1.0.0
7362,homeStyle,地毯,貝殼地毯,かいがらのラグ,shell rug,DIY,,5400,"['大海', '奇幻']",貝殼,True,"[{'count': 3, 'itemName': '扇貝殼'}]",['活力型村民'],,RugOtherShellM00,1.0.0
7363,homeStyle,地毯,蘑菇地毯,キノコのラグ,mush rug,駱嵐,1500,375,"['奇幻', '兒童房']",蘑菇,False,,,,RugOtherMushM00,1.0.0
7364,homeStyle,地毯,Nook Inc.地毯,たぬきかいはつのラグ,Nook Inc. rug,購物：哩數兌換,,5000,"['奇幻', '兒童房']",無,False,,,,RugOtherLeafM00,1.0.0
7365,homeStyle,地毯,粉紅色玫瑰地毯,ピンクローズのラグ,pink rose rug,駱嵐,1500,375,"['奇幻', '富裕']",無,False,,,,RugOtherRoseM00,1.0.0
7366,homeStyle,地毯,化石地毯,かせきのラグ,fossil rug,駱嵐,1500,375,"['奇幻', '兒童房']",無,False,,,,RugOtherFossilM00,1.0.0
7367,homeStyle,地毯,魔法陣地毯,まほうじんのラグ,magic-circle rug,駱嵐,1500,375,"['恐怖', '兒童房']",無,False,,,,RugRoundMagicM00,1.0.0
7368,homeStyle,地毯,蕾絲地毯,レースのラグ,lacy rug,駱嵐,1500,375,"['奇幻', '富裕']",無,False,,,,RugRoundLaceM00,1.0.0
7369,homeStyle,地毯,一張榻榻米,いちじょうのたたみ,tatami mat,駱嵐,1500,375,['東洋風'],無,False,,,,RugRectTatamiM00,1.0.0
7370,homeStyle,地毯,橢圓形玄關地毯,オーバルなげんかんマット,oval entrance mat,駱嵐,1000,250,['客廳'],無,False,,,,RugOtherCountryS00,1.0.0
7371,homeStyle,地毯,邋遢地毯,だらしないラグ,sloppy rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugOtherSloppyL00,1.0.0
7380,homeStyle,地毯,自然色木甲板地毯,ナチュラルなウッドデッキのラグ,natural wooden-deck rug,駱嵐,1500,375,['戶外'],無,False,,,,RugRectDeckM01,1.0.0
7381,homeStyle,地毯,白色木甲板地毯,しろいウッドデッキのラグ,white wooden-deck rug,駱嵐,1500,375,['戶外'],無,False,,,,RugRectDeckM02,1.0.0
7382,homeStyle,地毯,黑色木甲板地毯,くろいウッドデッキのラグ,black wooden-deck rug,駱嵐,1500,375,['戶外'],無,False,,,,RugRectDeckM03,1.0.0
7402,homeStyle,地毯,酷感媽媽廚房地墊,クールなははのキッチンマット,Mom's cool kitchen mat,媽媽寄送,,88,"['奇幻', '廚房']",媽媽,False,,,,RugRectMomS00,1.0.0
7403,homeStyle,地毯,黃色塑膠墊,きいろいビニールシート,yellow vinyl sheet,駱嵐,1500,375,['庭園'],無,False,,,,RugRectVinylM03,1.0.0
7404,homeStyle,地毯,藍色塑膠墊,あおいビニールシート,blue vinyl sheet,駱嵐,1500,375,['庭園'],無,False,,,,RugRectVinylM01,1.0.0
7405,homeStyle,地毯,紅色塑膠墊,あかいビニールシート,red vinyl sheet,駱嵐,1500,375,['庭園'],無,False,,,,RugRectVinylM02,1.0.0
7456,homeStyle,地毯,灰階配色波浪地毯,モノクロウェーブのラグ,monochromatic wavy rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugRectWaveL01,1.0.0
7457,homeStyle,地毯,紅色波浪地毯,あかいウェーブのラグ,red wavy rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugRectWaveL03,1.0.0
7458,homeStyle,地毯,藍色波浪地毯,あおいウェーブのラグ,blue wavy rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugRectWaveL02,1.0.0
7462,homeStyle,地毯,黃色格紋拼布地毯,きいろいチェックキルトのラグ,yellow checked rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugSquareCheckQuiltL01,1.0.0
7463,homeStyle,地毯,桃紅色格紋拼布地毯,ももいろチェックキルトのラグ,peach checked rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugSquareCheckQuiltL02,1.0.0
7464,homeStyle,地毯,綠色格紋拼布地毯,みどりのチェックキルトのラグ,green checked rug,駱嵐,2000,500,"['客廳', '兒童房']",無,False,,,,RugSquareCheckQuiltL03,1.0.0
7465,homeStyle,地毯,紅色點點地墊,レッドドットのラグ,red dotted rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectDotL02,1.0.0
7466,homeStyle,地毯,復古點點地毯,レトロドットのラグ,retro dotted rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectDotL01,1.0.0
7467,homeStyle,地毯,藍色點點地墊,ブルードットのラグ,blue dotted rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectDotL03,1.0.0
7516,homeStyle,地毯,綠色簡約浴室地墊,グリーンのシンプルバスマット,simple green bath mat,駱嵐,1000,250,['浴室‧廁所'],無,False,,,,RugRectBathmatS03,1.0.0
7517,homeStyle,地毯,粉紅色簡約浴室地墊,ピンクのシンプルバスマット,simple pink bath mat,駱嵐,1000,250,['浴室‧廁所'],無,False,,,,RugRectBathmatS02,1.0.0
7518,homeStyle,地毯,海軍藍簡約浴室地墊,ネイビーのシンプルバスマット,simple navy bath mat,駱嵐,1000,250,['浴室‧廁所'],無,False,,,,RugRectBathmatS01,1.0.0
7519,homeStyle,地毯,中型茶色簡約地墊,ちゃいろいシンプルマット・M,simple medium brown mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM01,1.0.0
7520,homeStyle,地毯,小型卡其色簡約地墊,カーキのシンプルマット・S,simple small avocado mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS03,1.0.0
7521,homeStyle,地毯,小型藍色簡約地墊,あおいシンプルマット・S,simple small blue mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS02,1.0.0
7522,homeStyle,地毯,小型茶色簡約地墊,ちゃいろいシンプルマット・S,simple small brown mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS01,1.0.0
7523,homeStyle,地毯,中型藍色簡約地墊,あおいシンプルマット・M,simple medium blue mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM02,1.0.0
7524,homeStyle,地毯,中型卡其色簡約地墊,カーキのシンプルマット・M,simple medium avocado mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM03,1.0.0
7532,homeStyle,地毯,桃紅色粗橫紋地毯,ももいろボーダーのラグ,peach stripes rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectBorderL01,1.0.0
7533,homeStyle,地毯,藍色粗橫紋地毯,あおボーダーのラグ,blue stripes rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectBorderL02,1.0.0
7534,homeStyle,地毯,綠色粗橫紋地毯,みどりボーダーのラグ,green stripes rug,駱嵐,2000,500,"['奇幻', '兒童房']",無,False,,,,RugRectBorderL03,1.0.0
7536,homeStyle,地毯,中型橘色簡約地墊,オレンジのシンプルマット・M,simple medium orange mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM05,1.0.0
7537,homeStyle,地毯,小型紅色簡約地墊,あかいシンプルマット・S,simple small red mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS04,1.0.0
7538,homeStyle,地毯,中型紫色簡約地墊,むらさきのシンプルマット・M,simple medium purple mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM06,1.0.0
7539,homeStyle,地毯,中型黑色簡約地墊,くろいシンプルマット・M,simple medium black mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM07,1.0.0
7540,homeStyle,地毯,中型紅色簡約地墊,あかいシンプルマット・M,simple medium red mat,駱嵐,1500,375,"['客廳', '設施']",無,False,,,,RugSquareSimpleM04,1.0.0
7541,homeStyle,地毯,小型橘色簡約地墊,オレンジのシンプルマット・S,simple small orange mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS05,1.0.0
7542,homeStyle,地毯,小型紫色簡約地墊,むらさきのシンプルマット・S,simple small purple mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS06,1.0.0
7543,homeStyle,地毯,小型黑色簡約地墊,くろいシンプルマット・S,simple small black mat,駱嵐,1000,250,"['客廳', '設施']",無,False,,,,RugSquareSimpleS07,1.0.0
7544,homeStyle,地毯,聖誕節地毯,クリスマスなラグ,festive rug,鈴鈴鹿,,1500,"['派對', '奇幻']",聖誕節,True,"[{'count': 5, 'itemName': '紅色裝飾品'}, {'count': 5, 'itemName': '藍色裝飾品'}, {'count': 5, 'itemName': '金色裝飾品'}]",['氣球'],僅在聖誕季節期間獲得,RugSquareChristmasL00,1.6.0
7545,homeStyle,地毯,萬聖節地毯,ハロウィンなラグ,spooky rug,村民,8000,2000,['恐怖'],萬聖節,False,,,,RugSquareHalloweenL00,1.5.0
7546,homeStyle,地毯,復活節地毯,イースターなラグ,Bunny Day rug,DIY,,2400,"['奇幻', '兒童房']",復活節,True,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得,RugOtherEasterM00,1.1.0
7578,homeStyle,地毯,白色愛心地毯,ホワイトハートのラグ,white heart rug,駱嵐,1500,375,"['奇幻', '兒童房']",無,False,,,,RugOtherHeartM03,1.0.0
7579,homeStyle,地毯,藍色愛心地毯,ブルーハートのラグ,turquoise heart rug,駱嵐,1500,375,"['奇幻', '兒童房']",無,False,,,,RugOtherHeartM01,1.0.0
7580,homeStyle,地毯,紫色愛心地毯,パープルハートのラグ,purple heart rug,駱嵐,1500,375,"['奇幻', '兒童房']",無,False,,,,RugOtherHeartM02,1.0.0
7594,homeStyle,地毯,黑色圖案廚房地墊,くろいパターンキッチンマット,black-design kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectNativeKitchenS03,1.0.0
7595,homeStyle,地毯,藍色圖案廚房地墊,あおいパターンキッチンマット,blue-design kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectNativeKitchenS01,1.0.0
7596,homeStyle,地毯,黃色圖案廚房地墊,きいろパターンキッチンマット,yellow-design kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectNativeKitchenS02,1.0.0
8035,homeStyle,地毯,藍色波斯地毯,あおいペルシャじゅうたん,blue Persian rug,駱嵐,2000,500,"['富裕', '客廳']",無,False,,,,RugSquarePersianL01,1.0.0
8036,homeStyle,地毯,黃色波斯地毯,きいろいペルシャじゅうたん,yellow Persian rug,駱嵐,2000,500,"['富裕', '客廳']",無,False,,,,RugSquarePersianL02,1.0.0
8037,homeStyle,地毯,紫色波斯地毯,むらさきのペルシャじゅうたん,purple Persian rug,駱嵐,2000,500,"['富裕', '客廳']",無,False,,,,RugSquarePersianL03,1.0.0
8393,homeStyle,地毯,綠色廚房地墊,みどりのキッチンマット,green kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectKitchenS03,1.0.0
8394,homeStyle,地毯,藍色廚房地墊,あおいキッチンマット,blue kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectKitchenS02,1.0.0
8395,homeStyle,地毯,黃色廚房地墊,きいろいキッチンマット,yellow kitchen mat,駱嵐,1000,250,['廚房'],無,False,,,,RugRectKitchenS01,1.0.0
8466,homeStyle,地毯,紅色菱格紋地毯,あかいアーガイルのラグ,red argyle rug,駱嵐,2000,500,"['客廳', '富裕']",無,False,,,,RugRectArgyleL01,1.0.0
8467,homeStyle,地毯,藍色菱格紋地毯,あおいアーガイルのラグ,blue argyle rug,駱嵐,2000,500,"['客廳', '富裕']",無,False,,,,RugRectArgyleL02,1.0.0
8468,homeStyle,地毯,茶色菱格紋地毯,ちゃいろいアーガイルのラグ,brown argyle rug,駱嵐,2000,500,"['客廳', '富裕']",無,False,,,,RugRectArgyleL03,1.0.0
8757,homeStyle,地毯,白色玫瑰地毯,ホワイトローズのラグ,white rose rug,駱嵐,1500,375,"['奇幻', '富裕']",花朵,False,,,,RugOtherRoseM03,1.0.0
8758,homeStyle,地毯,紅色玫瑰地毯,レッドローズのラグ,red rose rug,駱嵐,1500,375,"['奇幻', '富裕']",花朵,False,,,,RugOtherRoseM01,1.0.0
8759,homeStyle,地毯,黃色玫瑰地毯,イエローローズのラグ,yellow rose rug,駱嵐,1500,375,"['奇幻', '富裕']",花朵,False,,,,RugOtherRoseM02,1.0.0
9310,homeStyle,地毯,藍色訊息地墊,あおいメッセージマット,blue message mat,駱嵐,1000,250,['兒童房'],無,False,,,,RugOtherMessageS01,1.0.0
9311,homeStyle,地毯,黃色訊息地墊,きいろいメッセージマット,yellow message mat,駱嵐,1000,250,['兒童房'],無,False,,,,RugOtherMessageS02,1.0.0
9312,homeStyle,地毯,紅色訊息地墊,あかいメッセージマット,red message mat,駱嵐,1000,250,['兒童房'],無,False,,,,RugOtherMessageS03,1.0.0
9313,homeStyle,地毯,紅色基里姆地毯,あかいキリムのカーペット,red kilim-style carpet,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareKirimL00,1.0.0
9314,homeStyle,地毯,綠色基里姆地毯,みどりのキリムのカーペット,green kilim-style carpet,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareKirimL02,1.0.0
9315,homeStyle,地毯,黃色基里姆地毯,きいろいキリムのカーペット,yellow kilim-style carpet,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareKirimL03,1.0.0
9316,homeStyle,地毯,藍色基里姆地毯,あおいキリムのカーペット,blue kilim-style carpet,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareKirimL01,1.0.0
9541,homeStyle,地毯,可靠媽媽廚房地墊,たよれるははのキッチンマット,Mom's reliable kitchen mat,媽媽寄送,,88,"['奇幻', '廚房']",媽媽,False,,,,RugRectMomS03,1.0.0
9542,homeStyle,地毯,調皮媽媽廚房地墊,オチャメなははのキッチンマット,Mom's playful kitchen mat,媽媽寄送,,88,"['奇幻', '廚房']",媽媽,False,,,,RugRectMomS01,1.0.0
9543,homeStyle,地毯,活潑媽媽廚房地墊,げんきなははのキッチンマット,Mom's lively kitchen mat,媽媽寄送,,88,"['奇幻', '廚房']",媽媽,False,,,,RugRectMomS02,1.0.0
9544,homeStyle,地毯,中型黃色圓地墊,きいろいラウンドマット・M,yellow medium round mat,駱嵐,1500,375,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleM03,1.0.0
9545,homeStyle,地毯,中型紅色圓地墊,あかいラウンドマット・M,red medium round mat,駱嵐,1500,375,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleM01,1.0.0
9546,homeStyle,地毯,中型藍色圓地墊,あおいラウンドマット・M,blue medium round mat,駱嵐,1500,375,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleM02,1.0.0
9547,homeStyle,地毯,小型黃色圓地墊,きいろいラウンドマット・S,yellow small round mat,駱嵐,1000,250,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleS03,1.0.0
9548,homeStyle,地毯,小型紅色圓地墊,あかいラウンドマット・S,red small round mat,駱嵐,1000,250,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleS01,1.0.0
9549,homeStyle,地毯,小型藍色圓地墊,あおいラウンドマット・S,blue small round mat,駱嵐,1000,250,"['客廳', '兒童房']",無,False,,,,RugRoundSimpleS02,1.0.0
9562,homeStyle,地毯,紫色長毛地毯,むらさきのシャギーなラグ,purple shaggy rug,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareShaggyL03,1.0.0
9563,homeStyle,地毯,茶色長毛地毯,ちゃいろいシャギーなラグ,brown shaggy rug,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareShaggyL01,1.0.0
9564,homeStyle,地毯,藍色長毛地毯,あおいシャギーなラグ,blue shaggy rug,駱嵐,2000,500,['客廳'],無,False,,,,RugSquareShaggyL02,1.0.0
11101,homeStyle,地毯,紅色磚塊地毯,あかブロックのラグ,red blocks rug,駱嵐,1500,375,['客廳'],無,False,,,,RugSquareBlockM00,1.0.0
11102,homeStyle,地毯,藍色磚塊地毯,あおブロックのラグ,blue blocks rug,駱嵐,1500,375,['客廳'],無,False,,,,RugSquareBlockM01,1.0.0
11103,homeStyle,地毯,黃色磚塊地毯,きいろブロックのラグ,yellow blocks rug,駱嵐,1500,375,['客廳'],無,False,,,,RugSquareBlockM02,1.0.0
11104,homeStyle,地毯,灰階配色磚塊地毯,モノクロブロックのラグ,black blocks rug,駱嵐,1500,375,['客廳'],無,False,,,,RugSquareBlockM03,1.0.0
11113,homeStyle,地毯,淺色竹地毯,ライトなバンブーラグ,light bamboo rug,DIY,,2400,['東洋風'],無,True,"[{'count': 6, 'itemName': '春筍'}]",['氣球'],僅在春季期間獲得,RugRectBambooM00,1.0.0
11114,homeStyle,地毯,深色竹地毯,ダークなバンブーラグ,dark bamboo rug,DIY,,960,['東洋風'],無,True,"[{'count': 6, 'itemName': '竹子材料'}]",['暴躁型村民'],,RugRectBambooM01,1.0.0
11176,homeStyle,壁紙,典雅茶室牆,シックなちゃしつのかべ,chic tearoom wall,Nook商店,1750,437,"['東洋風', '商店']",無,False,,,,RoomTexWallMud03,1.0.0
11177,homeStyle,壁紙,穩重茶室牆,おちついたちゃしつのかべ,soothing tearoom wall,Nook商店,1750,437,"['東洋風', '商店']",無,False,,,,RoomTexWallMud01,1.0.0
11178,homeStyle,壁紙,摩登茶室牆,モダンなちゃしつのかべ,modern tearoom wall,Nook商店,1750,437,"['東洋風', '商店']",無,False,,,,RoomTexWallMud02,1.0.0
11180,homeStyle,壁紙,東方風牆壁,オリエンタルなかべ,harmonious wall,Nook商店,1780,445,"['東洋風', '商店']",無,False,,,,RoomTexWallOriental00,1.0.0
11915,homeStyle,壁紙,毛毛細雨牆,こさめのふるかべ,misty-garden wall,駱嵐,3000,585,['庭園'],無,False,,,,RoomSpWallRain00,1.0.0
12214,homeStyle,地毯,鈴錢袋地毯,ベルぶくろのラグ,Bell-bag rug,任天堂; 購物：哩數兌換,,6000,['富裕'],無,False,,,,RugOtherBellM00,1.2.0
12217,homeStyle,地毯,夏天貝殼地毯,なつのかいがらのラグ,summer-shell rug,DIY,,7200,"['大海', '奇幻']",無,True,"[{'count': 6, 'itemName': '夏天貝殼'}]",['氣球'],僅在夏季期間獲得,RugOtherShellSnailM00,1.6.0
12325,homeStyle,地毯,Nook Inc.植物圖案地毯,たぬきかいはつのボタニカルラグ,Nook Inc. botanical rug,購物：哩數兌換,,5000,"['奇幻', '客廳']",無,False,,,,RugOtherTanukiM00,1.1.0
12396,homeStyle,地毯,Nook Inc.正方形地毯,たぬきかいはつのスクエアラグ,Nook Inc. silk rug,購物：哩數兌換,,3000,"['設施', '商店']",無,False,,,,RugRectTanukiL00,1.1.0
12423,homeStyle,地板,復活節地板,イースターなゆか,Bunny Day flooring,DIY,,4800,"['奇幻', '兒童房']",復活節,True,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得,RoomTexFloorEaster00,1.1.0
12431,homeStyle,地板,婚禮白色磚地板,ウェディングなホワイトタイル,white wedding flooring,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomTexFloorMarbleTile00,1.2.0
12433,homeStyle,地板,婚禮棕色磚地板,ウェディングなブラウンタイル,brown wedding flooring,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomTexFloorMarbleTile01,1.2.0
12434,homeStyle,地板,婚禮綠色磚地板,ウェディングなグリーンタイル,green wedding flooring,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomTexFloorMarbleTile02,1.2.0
12461,homeStyle,壁紙,婚禮派對牆,ウェディングパーティーのかべ,wedding-party wall,健兆,,437,"['派對', '富裕']",婚禮,False,,,,RoomTexWallJuneBride00,1.2.0
12462,homeStyle,地毯,藍色婚禮地毯,ウェディングなラグ・ブルー,blue wedding rug,健兆,,375,"['派對', '富裕']",婚禮,False,,,,RugRectJuneBrideM00,1.2.0
12464,homeStyle,地毯,白色婚禮地毯,ウェディングなラグ・ホワイト,white wedding rug,健兆,,375,"['派對', '富裕']",婚禮,False,,,,RugRectJuneBrideM03,1.2.0
12465,homeStyle,地毯,紅色婚禮地毯,ウェディングなラグ・レッド,red wedding rug,健兆,,375,"['派對', '富裕']",婚禮,False,,,,RugRectJuneBrideM02,1.2.0
12466,homeStyle,壁紙,白色婚禮牆,ウェディングなかべ・ホワイト,white wedding wall,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomSpWallChurch00,1.2.0
12468,homeStyle,壁紙,棕色婚禮牆,ウェディングなかべ・ブラウン,brown wedding wall,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomSpWallChurch01,1.2.0
12469,homeStyle,壁紙,綠色婚禮牆,ウェディングなかべ・グリーン,green wedding wall,健兆,,750,"['派對', '富裕']",婚禮,False,,,,RoomSpWallChurch02,1.2.0
12563,homeStyle,地毯,人魚地毯,マーメイドなラグ,mermaid rug,DIY,,10360,"['大海', '奇幻']",人魚,True,"[{'count': 1, 'itemName': '珍珠'}, {'count': 3, 'itemName': '沙錢'}]",['阿獺'],,RugOtherMermaidM00,1.3.0
12564,homeStyle,地毯,海盜地毯,かいぞくのラグ,pirate rug,海盜,,375,['大海'],海盜,False,,,,RugRectPiratesM00,1.3.0
12566,homeStyle,壁紙,人魚壁紙,マーメイドなかべがみ,mermaid wall,DIY,,23520,"['大海', '奇幻']",人魚,True,"[{'count': 2, 'itemName': '珍珠'}, {'count': 2, 'itemName': '鐘螺殼'}, {'count': 2, 'itemName': '沙錢'}, {'count': 2, 'itemName': '珊瑚'}, {'count': 2, 'itemName': '扇貝殼'}]",['阿獺'],,RoomSpWallMermaid00,1.3.0
12567,homeStyle,壁紙,海盜壁紙,かいぞくのかべがみ,pirate wall,海盜,,750,['大海'],海盜,False,,,,RoomSpWallPirates00,1.3.0
12568,homeStyle,地板,人魚地板,マーメイドなゆか,mermaid flooring,DIY,,20975,"['大海', '奇幻']",人魚,True,"[{'count': 2, 'itemName': '珍珠'}, {'count': 5, 'itemName': '沙錢'}, {'count': 5, 'itemName': '石頭'}]",['阿獺'],,RoomSpFloorMermaid00,1.3.0
12569,homeStyle,地板,海盜地板,かいぞくのゆか,pirate flooring,海盜,,750,"['大海', '富裕']",海盜,False,,,,RoomTexFloorPirates00,1.3.0
13224,homeStyle,壁紙,萬聖節牆,ハロウィンなかべ,spooky wall,所有村民,12000,3000,['恐怖'],萬聖節,False,,,,RoomTexWallHalloween00,1.5.0
13225,homeStyle,地板,萬聖節地板,ハロウィンなゆか,spooky flooring,村民,12000,3000,['恐怖'],萬聖節,False,,,,RoomTexFloorHalloween00,1.5.0
