id,type,name_c,name_j,name_e,buy,sell,category,tag,themes,series,interact,size,obtainedFrom,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,bodyTitle,patternTitle,bodyCustomize,patternCustomize,filename,version,variations
7075,furnitures,高卡薩斯南洋大兜蟲模型,コーカサスオオカブトのもけい,horned atlas model,,24000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKohkasasuohkabutoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7076,furnitures,葉竹節蟲模型,コノハムシのもけい,walking leaf model,,1800,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKonohamushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7077,furnitures,蟋蟀模型,コオロギのもけい,cricket model,,390,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKohrogiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7078,furnitures,熊蟬模型,クマゼミのもけい,giant cicada model,,1500,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKumazemiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7079,furnitures,蜘蛛模型,クモのもけい,spider model,,1800,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKumoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7080,furnitures,彩襖蛺蝶模型,ミイロタテハのもけい,agrias butterfly model,,9000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMiirotatehaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7081,furnitures,斑透翅蟬模型,ミンミンゼミのもけい,robust cicada model,,900,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMinminzemiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7082,furnitures,蓑衣蟲模型,ミノムシのもけい,bagworm model,,1800,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMinomushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7083,furnitures,深山鍬形蟲模型,ミヤマクワガタのもけい,miyama stag model,,3000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMiyamakuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7084,furnitures,斑緣點粉蝶模型,モンキチョウのもけい,yellow butterfly model,,480,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMonkichoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7085,furnitures,白粉蝶模型,モンシロチョウのもけい,common butterfly model,,480,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMonshirochoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7086,furnitures,大藍閃蝶模型,モルフォチョウのもけい,emperor butterfly model,,12000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectMorufuochoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7087,furnitures,竹節蟲模型,ナナフシのもけい,walking stick model,,1800,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectNanafushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7088,furnitures,彩虹鍬形蟲模型,ニジイロクワガタのもけい,rainbow stag model,,18000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectNijiirokuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7089,furnitures,螻蛄模型,オケラのもけい,mole cricket model,,1500,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOkeraToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7090,furnitures,巨大蜻蜓模型,おおいなるトンボのもけい,grand b. dragonfly model,,13500,家具,昆蟲,[],無,False,2x2,龍克斯,False,,,,無,無,False,False,FtrInsectOniyanmaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7091,furnitures,大樺斑蝶模型,オオカバマダラのもけい,monarch butterfly model,,420,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOhkabamadaraToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7092,furnitures,大鍬形蟲模型,オオクワガタのもけい,giant stag model,,30000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOhkuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7093,furnitures,黃金鬼鍬形蟲模型,オウゴンオニクワガタのもけい,golden stag model,,36000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOugononikuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7094,furnitures,蠍子模型,サソリのもけい,scorpion model,,24000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectSasoriToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7095,furnitures,蟬蛻模型,セミのぬけがらのもけい,cicada shell model,,30,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectSeminonukegaraToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7096,furnitures,鈴蟲模型,スズムシのもけい,bell cricket model,,1290,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectSuzumushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7097,furnitures,中華劍角蝗模型,ショウリョウバッタのもけい,long locust model,,600,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectShoryobattaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7098,furnitures,銅屋獎盃,どうのおうちトロフィー,bronze HHA trophy,,400,小物件,博物館,['富裕'],無,False,1x1,快樂家協會,False,,,,無,無,False,False,FtrTrophyHhaBronze,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7099,furnitures,吉丁蟲模型,タマムシのもけい,jewel beetle model,,7200,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTamamushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7100,furnitures,銀屋獎盃,ぎんのおうちトロフィー,silver HHA trophy,,425,小物件,博物館,['富裕'],無,False,1x1,快樂家協會,False,,,,無,無,False,False,FtrTrophyHhaSilver,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7101,furnitures,狼蛛模型,タランチュラのもけい,tarantula model,,24000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTaranchuraToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7102,furnitures,瓢蟲模型,テントウムシのもけい,ladybug model,,600,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTentoumushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7103,furnitures,飛蝗模型,トノサマバッタのもけい,migratory locust model,,1800,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTonosamabattaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7104,furnitures,寒蟬模型,ツクツクホウシのもけい,walker cicada model,,1200,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTsukutsukuhousiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7105,furnitures,提琴蟲模型,バイオリンムシのもけい,violin beetle model,,1350,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectBaiorinmushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7108,furnitures,寄居蟹模型,ヤドカリのもけい,hermit crab model,,3000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectYadokariToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7109,furnitures,巨大飛蛾模型,おおいなるガのもけい,grand Atlas moth model,,9000,家具,昆蟲,[],無,False,2x2,龍克斯,False,,,,無,無,False,False,FtrInsectYonagunisanToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7110,furnitures,象兜蟲模型,ゾウカブトのもけい,horned elephant model,,24000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectZoukabutoToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7111,furnitures,青帶鳳蝶模型,アオスジアゲハのもけい,common bluebottle model,,900,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectAosujiagehaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7112,furnitures,大白斑蝶模型,オオゴマダラのもけい,paper kite butterfly model,,3000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOhgomamadaraToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7113,furnitures,大紫蛺蝶模型,オオムラサキのもけい,great purple emperor model,,9000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectOhmurasakiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7114,furnitures,日銅鑼花金龜模型,カナブンのもけい,drone beetle model,,600,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectKanabunToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7115,furnitures,巨大鍬形蟲模型,おおいなるクワガタのもけい,grand giraffe stag model,,36000,小物件,昆蟲,[],無,False,2x1,龍克斯,False,,,,無,無,False,False,FtrInsectGirafanokogirikuwagataToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7116,furnitures,人面椿象模型,ジンメンカメムシのもけい,man-faced stink bug model,,3000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectJinmenkamemushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7117,furnitures,日落蛾模型,ニシキオオツバメガのもけい,M. sunset moth model,,7500,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectNishikiohtsubamegaToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7118,furnitures,寶石象鼻蟲模型,ホウセキゾウムシのもけい,blue weevil beetle model,,2400,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectHousekizoumushiToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7119,furnitures,琉璃星天牛模型,ルリボシカミキリのもけい,rosalia batesi beetle model,,9000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectRuriboshikamikiriToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7120,furnitures,田鱉模型,タガメのもけい,giant water bug model,,6000,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectTagameToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7121,furnitures,豆娘模型,イトトンボのもけい,damselfly model,,1500,小物件,昆蟲,[],無,False,1x1,龍克斯,False,,,,無,無,False,False,FtrInsectItotonboToy,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7132,furnitures,木製雙人床,もくせいダブルベッド,wooden double bed,,3600,家具,床鋪,"['兒童房', '客廳']",木製,True,2x2,DIY,True,"[{'count': 30, 'itemName': '木材'}]",['自戀型村民'],,油漆,寢具,True,True,FtrWoodenBedW_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {'橘色': '0', '粉紅色': '1', '藍色': '2', '綠色': '3'}}"
7133,furnitures,木製小桌,もくせいミニテーブル,wooden mini table,,720,家具,桌子,"['兒童房', '客廳']",木製,False,1x1,DIY,True,"[{'count': 6, 'itemName': '木材'}]",['大姐姐型村民'],,油漆,桌巾,True,True,FtrWoodenTableMini_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {'無': '0', '橘色': '1', '粉紅色': '2', '藍色': '3', '綠色': '4'}}"
7134,furnitures,木製矮桌,もくせいローテーブル,wooden low table,,1200,家具,桌子,"['兒童房', '客廳']",木製,False,2x1,DIY,True,"[{'count': 10, 'itemName': '木材'}]",['自戀型村民'],,油漆,無,True,False,FtrWoodenTableM_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {}}"
7135,furnitures,地燈,グランドライト,floor light,2200,550,家具,燈,"['設施', '演唱會']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrGrandlight_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '橘色': '1', '紅色': '2', '粉紅色': '3', '紫色': '4', '藍色': '5', '淺藍色': '6', '綠色': '7'}, 'pattrens': {}}"
7136,furnitures,貓草,ネコぐさ,cat grass,570,141,小物件,植物,['客廳'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrCatgrass_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1', '紅色': '2', '淺藍色': '3', '粉紅色': '4'}, 'pattrens': {}}"
7137,furnitures,木製穿衣鏡,もくせいのすがたみ,wooden full-length mirror,,1350,家具,梳妝台,"['兒童房', '客廳']",木製,True,1x1,DIY,True,"[{'count': 5, 'itemName': '木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['活力型村民'],,油漆,無,True,False,FtrWoodenMirror_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '白木色': '1', '櫻桃木色': '2', '深木色': '3', '黑色': '4', '綠色': '5', '藍色': '6', '粉紅木色': '7'}, 'pattrens': {}}"
7138,furnitures,媽媽茶壺保溫套,ははのポットカバー,Mom's tea cozy,,88,小物件,餐飲,"['客廳', '奇幻']",媽媽,False,1x1,媽媽寄送,False,,,,設計,無,True,False,FtrMomPot_Remake_0_0,1.0.0,"{'bodys': {'圖案': '0', '動物': '1', '花朵': '2', '蛋糕&小熊': '3', '角色': '4', '紋章&鈕扣': '5'}, 'pattrens': {}}"
7139,furnitures,媽媽藝術,ははのアート,Mom's art,,88,壁掛物,日用品,"['客廳', '奇幻']",媽媽,False,1x1 ,媽媽寄送,False,,,,作品,無,True,False,FtrMomArt_Remake_0_0,1.0.0,"{'bodys': {'花與香蕉': '0', '路邊的樹': '1', '記憶中的風景': '2', '愛': '3', '楚楚可憐': '4', '花園': '5', '家人': '6', '綻放': '7'}, 'pattrens': {}}"
7140,furnitures,媽媽衛生紙盒,ははのティッシュケース,Mom's tissue box,,88,小物件,日用品,"['客廳', '奇幻']",媽媽,False,1x1,媽媽寄送,False,,,,套上圖案,無,True,False,FtrMomTissue_Remake_0_0,1.0.0,"{'bodys': {'拼布圖案': '0', '花朵': '1', '動物拼布': '2', '精美拼布': '3', '水果': '4', '牛仔條紋': '5'}, 'pattrens': {}}"
7141,furnitures,媽媽筆筒,ははのペンたて,Mom's pen stand,,88,小物件,學習,"['客廳', '奇幻']",媽媽,False,1x1,媽媽寄送,False,,,,設計,無,True,False,FtrMomPenstand_Remake_0_0,1.0.0,"{'bodys': {'條紋房子': '0', '石房子': '1', '磚塊房子': '2', '童話風房子': '3', '簡約房子': '4', '木房子': '5'}, 'pattrens': {}}"
7142,furnitures,樸素DIY作業台,そぼくなDIYさぎょうだい,simple DIY workbench,,1350,家具,工作台,"['戶外', '庭園']",無,False,1.5x1.5,DIY,True,"[{'count': 5, 'itemName': '硬木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['運動型村民'],,無,無,False,False,FtrWorkbenchStump,1.0.0,"{'bodys': {}, 'pattrens': {}}"
7143,furnitures,媽媽蠟燭,ははのキャンドル,Mom's candle set,,88,小物件,燈,"['客廳', '奇幻']",媽媽,True,1x1,媽媽寄送,False,,,,設計,無,True,False,FtrMomCandle_Remake_0_0,1.0.0,"{'bodys': {'立方體': '0', '優雅花朵': '1', '典雅花朵': '2', '繽紛色': '3', '童話': '4', '海洋': '5'}, 'pattrens': {}}"
7144,furnitures,媽媽抱枕,ははのクッション,Mom's cushion,,88,小物件,椅子,"['客廳', '奇幻']",媽媽,True,1x1,媽媽寄送,False,,,,套上圖案,無,True,False,FtrMomCushion_Remake_0_0,1.0.0,"{'bodys': {'紅色拼布': '0', '藍色花朵': '1', '彩色拼布': '2', '繽紛色花朵': '3', '精美動物': '4', '牛仔': '5'}, 'pattrens': {}}"
7145,furnitures,媽媽刺繡裝飾,ははのししゅうかざり,Mom's embroidery,,88,壁掛物,日用品,"['客廳', '奇幻']",媽媽,False,1x1 ,媽媽寄送,False,,,,設計,無,True,False,FtrMomEmbroidery_Remake_0_0,1.0.0,"{'bodys': {'花朵': '0', '禽鳥': '1', '花束': '2', '女孩': '3', '童話': '4', '樹木': '5'}, 'pattrens': {}}"
7146,furnitures,媽媽手作蛋糕,ははのてづくりケーキ,Mom's homemade cake,,88,小物件,餐飲,"['客廳', '奇幻']",媽媽,False,1x1,媽媽寄送,False,,,,裝飾,無,True,False,FtrMomCake_Remake_0_0,1.0.0,"{'bodys': {'小貓': '0', '草莓&花朵': '1', '胡蘿蔔': '2', '玫瑰': '3', '小鳥': '4', '巧克力': '5'}, 'pattrens': {}}"
7147,furnitures,媽媽玩偶,ははのぬいぐるみ,Mom's plushie,,88,小物件,玩具,"['客廳', '奇幻']",媽媽,False,1x1,媽媽寄送,False,,,,名字,無,True,False,FtrMomDoll_Remake_0_0,1.0.0,"{'bodys': {'邁可': '0', '小不點': '1', '狗狗': '2', '梅根': '3', '綿綿': '4', '饅頭': '5'}, 'pattrens': {}}"
7148,furnitures,泳圈,うきわ,life ring,360,90,小物件,椅子,['大海'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrLifebelt_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '黃色': '2', '橘色': '3'}, 'pattrens': {}}"
7150,furnitures,藍色轉角,あおコーナー,blue corner,6100,1525,家具,運動,['健身'],無,True,2x2,Nook商店,False,,,,無,擂台布,False,True,FtrRingcornerBlue_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'綠色': '0', '紅色': '1', '藍色': '2', '黑色': '3', '黃色': '4'}}"
7151,furnitures,紅色轉角,あかコーナー,red corner,6100,1525,家具,運動,['健身'],無,True,2x2,Nook商店,False,,,,無,擂台布,False,True,FtrRingcornerRed_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'綠色': '0', '紅色': '1', '藍色': '2', '黑色': '3', '黃色': '4'}}"
7152,furnitures,中立轉角,ニュートラルコーナー,neutral corner,6100,1525,家具,運動,['健身'],無,True,2x2,Nook商店,False,,,,無,擂台布,False,True,FtrRingcornerNeutral_Remake_0_0,1.0.0,"{'bodys': {}, 'pattrens': {'綠色': '0', '紅色': '1', '藍色': '2', '黑色': '3', '黃色': '4'}}"
7153,furnitures,檜木泡澡桶,ひのきぶろ,cypress bathtub,13000,3250,家具,浴缸,['浴室‧廁所'],無,False,2x2,Nook商店,False,,,,無,無,False,False,FtrBathHinoki_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '自然木色': '1', '黑木色': '2'}, 'pattrens': {}}"
7159,furnitures,紙箱沙發,ダンボールソファ,cardboard sofa,,120,家具,沙發,['車庫'],紙箱,True,2x1,DIY,True,"[{'count': 2, 'itemName': '紙箱'}]",['活力型村民'],,紙箱,無,True,False,FtrCardboardSofaL_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '有標籤': '1'}, 'pattrens': {}}"
7160,furnitures,紙箱桌,ダンボールテーブル,cardboard table,,240,家具,桌子,['車庫'],紙箱,False,2x2,DIY,True,"[{'count': 4, 'itemName': '紙箱'}]",['活力型村民'],,紙箱,無,True,False,FtrCardboardTableL_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '有標籤': '1'}, 'pattrens': {}}"
7161,furnitures,紙箱床鋪,ダンボールベッド,cardboard bed,,240,家具,床鋪,['車庫'],紙箱,True,2x1,DIY,True,"[{'count': 4, 'itemName': '紙箱'}]",['悠閒型村民'],,紙箱,無,True,False,FtrCardboardBedS_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '有標籤': '1'}, 'pattrens': {}}"
7163,furnitures,紙箱椅,ダンボールチェア,cardboard chair,,60,家具,椅子,['車庫'],紙箱,True,1x1,DIY,True,"[{'count': 1, 'itemName': '紙箱'}]",['悠閒型村民'],,紙箱,無,True,False,FtrCardboardChairS_Remake_0_0,1.0.0,"{'bodys': {'無圖案': '0', '有標籤': '1'}, 'pattrens': {}}"
7189,furnitures,聚光燈,スポットライト,studio spotlight,2100,525,家具,燈,"['設施', '演唱會']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrLampSpot_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黃色': '1', '橘色': '2', '紅色': '3', '粉紅色': '4', '紫色': '5', '藍色': '6', '綠色': '7'}, 'pattrens': {}}"
7190,furnitures,壁掛式聚光燈,かべかけスポットライト,studio wall spotlight,2300,575,壁掛物,燈,"['設施', '演唱會']",無,True,1x1 ,Nook商店,False,,,,無,無,False,False,FtrLampSpotWall_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黃色': '1', '橘色': '2', '紅色': '3', '粉紅色': '4', '紫色': '5', '藍色': '6', '綠色': '7'}, 'pattrens': {}}"
7229,furnitures,獨輪推車,ネコぐるま,handcart,1900,475,家具,牧場,['庭園'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrHandcart_Remake_0_0,1.0.0,"{'bodys': {'綠色': '0', '藍色': '1', '棕色': '2', '黃色': '3', '紅色': '4', '黑色': '5'}, 'pattrens': {}}"
7230,furnitures,波斯菊花灑,コスモスのシャワー,cosmos shower,,3050,家具,浴缸,"['浴室‧廁所', '奇幻']",花朵,True,1x1,DIY,True,"[{'count': 5, 'itemName': '粉紅波斯菊'}, {'count': 3, 'itemName': '鐵礦石'}]",['成熟型村民'],,花朵顏色,無,True,False,FtrFlowerShower_Remake_0_0,1.0.0,"{'bodys': {'粉紅色': '0', '紅色': '1', '白色': '2'}, 'pattrens': {}}"
7231,furnitures,鬱金香驚嚇箱,チューリップのビックリばこ,tulip surprise box,,760,家具,玩具,"['兒童房', '奇幻']",花朵,True,1x1,DIY,True,"[{'count': 5, 'itemName': '紅色鬱金香'}, {'count': 3, 'itemName': '軟木材'}]",['運動型村民'],,花朵顏色,無,True,False,FtrFlowerSurprisedbox_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '白色': '1', '黃色': '2'}, 'pattrens': {}}"
7232,furnitures,菊花抱枕,キクのクッション,mum cushion,,440,家具,椅子,['奇幻'],花朵,True,1x1,DIY,True,"[{'count': 3, 'itemName': '黃色菊花'}, {'count': 10, 'itemName': '雜草'}]",['活力型村民'],,花朵顏色,無,True,False,FtrFlowerStoolS_Remake_0_0,1.0.0,"{'bodys': {'黃色': '0', '紅色': '1', '白色': '2'}, 'pattrens': {}}"
7233,furnitures,銀蓮花風扇,アネモネのせんぷうき,windflower fan,,1740,小物件,風扇,['奇幻'],花朵,True,1x1,DIY,True,"[{'count': 3, 'itemName': '紅色銀蓮花'}, {'count': 2, 'itemName': '鐵礦石'}]",['悠閒型村民'],,花朵顏色,無,True,False,FtrFlowerFan_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '粉紅色': '1', '紫色': '2'}, 'pattrens': {}}"
7234,furnitures,風信子燈,ヒヤシンスのランプ,hyacinth lamp,,3000,小物件,燈,['奇幻'],花朵,True,1x1,DIY,True,"[{'count': 5, 'itemName': '紫色風信子'}, {'count': 3, 'itemName': '黏土'}]",['大姐姐型村民'],,花朵顏色,無,True,False,FtrFlowerLamp_Remake_0_0,1.0.0,"{'bodys': {'紫色': '0', '藍色': '1', '黃色': '2'}, 'pattrens': {}}"
7235,furnitures,玫瑰床鋪,バラのベッド,rose bed,,1400,家具,床鋪,['奇幻'],花朵,True,2x2,DIY,True,"[{'count': 10, 'itemName': '紅色玫瑰'}, {'count': 5, 'itemName': '木材'}]",['自戀型村民'],,花朵顏色,無,True,False,FtrFlowerBedW_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '紫色': '1', '黑色': '2'}, 'pattrens': {}}"
7236,furnitures,百合唱片播放器,ユリのレコードプレーヤー,lily record player,,3010,家具,音響,['奇幻'],花朵,True,1x1,DIY,True,"[{'count': 5, 'itemName': '白色百合'}, {'count': 3, 'itemName': '鐵礦石'}, {'count': 3, 'itemName': '木材'}]",['暴躁型村民'],,花朵顏色,無,True,False,FtrFlowerRecordplayer_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '粉紅色': '1', '黃色': '2'}, 'pattrens': {}}"
7237,furnitures,三色堇桌,パンジーのテーブル,pansy table,,760,家具,桌子,['奇幻'],花朵,False,1x1,DIY,True,"[{'count': 5, 'itemName': '黃色三色堇'}, {'count': 3, 'itemName': '硬木材'}]",['普通型村民'],,花朵顏色,無,True,False,FtrFlowerTableS_Remake_0_0,1.0.0,"{'bodys': {'黃色': '0', '紅色': '1', '白色': '2'}, 'pattrens': {}}"
7238,furnitures,錨裝飾品,いかりのオブジェ,anchor statue,,1400,家具,海濱,['大海'],無,False,1x1,活動：釣魚大賽,False,,,,顏色,無,True,False,FtrShipanchor_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '銀色': '1', '金色': '2', '白色': '3', '藍色': '4', '復古': '5'}, 'pattrens': {}}"
7247,furnitures,筒倉,サイロ,silo,,13920,家具,牧場,['庭園'],無,False,2x2,DIY,True,"[{'count': 12, 'itemName': '鐵礦石'}, {'count': 6, 'itemName': '硬木材'}, {'count': 12, 'itemName': '黏土'}, {'count': 12, 'itemName': '石頭'}]",['購物：哩數兌換'],,屋頂顏色,無,True,False,FtrSilo_Remake_0_0,1.0.0,"{'bodys': {'紅色屋頂': '0', '綠色屋頂': '1', '藍色屋頂': '2', '黑色屋頂': '3', '水藍色屋頂': '4'}, 'pattrens': {}}"
7253,furnitures,星星時鐘,スタークロック,star clock,,2250,小物件,時鐘,"['宇宙', '奇幻']",星星,True,1x1,DIY,True,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 1, 'itemName': '鐵礦石'}]",['傅珂'],,顏色,無,True,False,FtrStarClock_Remake_0_0,1.0.0,"{'bodys': {'黃色': '0', '綠色': '1', '藍色': '2', '紫色': '3', '粉紅色': '4', '橘色': '5', '白色': '6'}, 'pattrens': {}}"
7257,furnitures,效果器組合,エフェクターセット,pedal board,1400,350,小物件,樂器,"['演唱會', '設施']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrEffectorset_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '粉紅色': '1', '綠色': '2'}, 'pattrens': {}}"
7258,furnitures,黏土玩具,ねんどのおもちゃ,modeling clay,,400,小物件,玩具,"['學校', '兒童房']",無,False,1x1,DIY,True,"[{'count': 2, 'itemName': '黏土'}]",['暴躁型村民'],,作品,無,True,False,FtrClaytoy_Remake_0_0,1.0.0,"{'bodys': {'初始階段': '0', '恐龍': '1', '蛋糕': '2', '彩色恐龍': '3', '彩色蛋糕': '4', '陶土恐龍': '5', '陶土蛋糕': '6'}, 'pattrens': {}}"
