id,name_e,name_j,name_c,category,filename,sell,materials,obtainedFrom,sourceNotes
485,bamboo flooring,バンブーなゆか,竹子地板,地板,RoomTexFloorBamboo00,200,"[{'count': 15, 'itemName': '竹子材料'}]",['暴躁型村民'],
486,garbage-heap flooring,おへやのゆか,垃圾堆地板,地板,RoomTexFloorGarbage00,200,"[{'count': 2, 'itemName': '空罐'}, {'count': 2, 'itemName': '長靴'}, {'count': 2, 'itemName': '輪胎'}]",['釣到一個垃圾'],
487,backyard lawn,しばふのゆか,草坪地板,地板,RoomTexFloorLawn00,200,"[{'count': 30, 'itemName': '雜草'}]",['活力型村民'],
488,forest flooring,キノコのもりのゆか,蘑菇森林地板,地板,RoomTexFloorMushForest00,200,"[{'count': 1, 'itemName': '珍貴蘑菇'}, {'count': 2, 'itemName': '圓形蘑菇'}, {'count': 2, 'itemName': '瘦小蘑菇'}, {'count': 2, 'itemName': '扁平蘑菇'}, {'count': 10, 'itemName': '雜草'}]",['氣球'],僅在蘑菇季節期間獲得
489,steel flooring,てっぱんのゆか,鐵板地板,地板,RoomTexFloorSteel00,200,"[{'count': 7, 'itemName': '鐵礦石'}]",['自戀型村民'],
490,kettle bathtub,ごえもんぶろ,五右衛門泡澡桶,家具,FtrGoemonburo,200,"[{'count': 8, 'itemName': '鐵礦石'}, {'count': 2, 'itemName': '木材'}, {'count': 1, 'itemName': '炊火'}]",['暴躁型村民'],
491,wooden low table,もくせいローテーブル,木製矮桌,家具,FtrWoodenTableM_Remake_0_0,200,"[{'count': 10, 'itemName': '木材'}]",['自戀型村民'],
492,wooden mini table,もくせいミニテーブル,木製小桌,家具,FtrWoodenTableMini_Remake_0_0,200,"[{'count': 6, 'itemName': '木材'}]",['大姐姐型村民'],
493,wooden double bed,もくせいダブルベッド,木製雙人床,家具,FtrWoodenBedW_Remake_0_0,200,"[{'count': 30, 'itemName': '木材'}]",['自戀型村民'],
494,simple DIY workbench,そぼくなDIYさぎょうだい,樸素DIY作業台,家具,FtrWorkbenchStump,200,"[{'count': 5, 'itemName': '硬木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['運動型村民'],
495,tulip surprise box,チューリップのビックリばこ,鬱金香驚嚇箱,家具,FtrFlowerSurprisedbox_Remake_0_0,200,"[{'count': 5, 'itemName': '紅色鬱金香'}, {'count': 3, 'itemName': '軟木材'}]",['運動型村民'],
496,cardboard table,ダンボールテーブル,紙箱桌,家具,FtrCardboardTableL_Remake_0_0,200,"[{'count': 4, 'itemName': '紙箱'}]",['活力型村民'],
497,cardboard bed,ダンボールベッド,紙箱床鋪,家具,FtrCardboardBedS_Remake_0_0,200,"[{'count': 4, 'itemName': '紙箱'}]",['悠閒型村民'],
498,cardboard chair,ダンボールチェア,紙箱椅,家具,FtrCardboardChairS_Remake_0_0,200,"[{'count': 1, 'itemName': '紙箱'}]",['悠閒型村民'],
500,cardboard sofa,ダンボールソファ,紙箱沙發,家具,FtrCardboardSofaL_Remake_0_0,200,"[{'count': 2, 'itemName': '紙箱'}]",['活力型村民'],
501,cosmos shower,コスモスのシャワー,波斯菊花灑,家具,FtrFlowerShower_Remake_0_0,200,"[{'count': 5, 'itemName': '粉紅波斯菊'}, {'count': 3, 'itemName': '鐵礦石'}]",['成熟型村民'],
502,wooden full-length mirror,もくせいのすがたみ,木製穿衣鏡,家具,FtrWoodenMirror_Remake_0_0,200,"[{'count': 5, 'itemName': '木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['活力型村民'],
503,windflower fan,アネモネのせんぷうき,銀蓮花風扇,小物件,FtrFlowerFan_Remake_0_0,200,"[{'count': 3, 'itemName': '紅色銀蓮花'}, {'count': 2, 'itemName': '鐵礦石'}]",['悠閒型村民'],
504,recycled-can thumb piano,あきかんカリンバ,空罐卡林巴琴,小物件,FtrKalimbaCan_Remake_0_0,200,"[{'count': 1, 'itemName': '空罐'}, {'count': 1, 'itemName': '木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['釣到一個空罐頭'],
505,mum cushion,キクのクッション,菊花抱枕,家具,FtrFlowerStoolS_Remake_0_0,200,"[{'count': 3, 'itemName': '黃色菊花'}, {'count': 10, 'itemName': '雜草'}]",['活力型村民'],
506,hyacinth lamp,ヒヤシンスのランプ,風信子燈,小物件,FtrFlowerLamp_Remake_0_0,200,"[{'count': 5, 'itemName': '紫色風信子'}, {'count': 3, 'itemName': '黏土'}]",['大姐姐型村民'],
507,rose bed,バラのベッド,玫瑰床鋪,家具,FtrFlowerBedW_Remake_0_0,200,"[{'count': 10, 'itemName': '紅色玫瑰'}, {'count': 5, 'itemName': '木材'}]",['自戀型村民'],
508,butter churn,バターかくはんき,奶油攪拌器,家具,FtrButtermixer_Remake_0_0,200,"[{'count': 4, 'itemName': '木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['成熟型村民'],
509,leaf campfire,おちばのたきび,落葉炊火,家具,FtrFallenleavesfire_Remake_0_0,200,"[{'count': 3, 'itemName': '松果'}, {'count': 5, 'itemName': '雜草'}, {'count': 3, 'itemName': '樹枝'}]",['氣球'],僅在秋季期間獲得
510,angled signpost,ナナメのみちしるべ,傾斜路標,家具,FtrSignpostTilt_Remake_0_0,200,"[{'count': 2, 'itemName': '硬木材'}, {'count': 3, 'itemName': '軟木材'}]",['悠閒型村民'],
511,cherry-blossom pond stone,いしのみずうけ～さくら～,石水盆～櫻花～,家具,FtrStonewaterbowlSakura,200,"[{'count': 10, 'itemName': '石頭'}, {'count': 3, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得
512,maple-leaf pond stone,いしのみずうけ～もみじ～,石水盆～楓葉～,家具,FtrStonewaterbowlAutumun,200,"[{'count': 10, 'itemName': '石頭'}, {'count': 3, 'itemName': '楓葉'}]",['氣球'],僅在楓葉季節期間獲得
513,pond stone,いしのみずうけ,石水盆,家具,FtrStonewaterbowl_Remake_0_0,200,"[{'count': 10, 'itemName': '石頭'}]",['成熟型村民'],
514,star clock,スタークロック,星星時鐘,小物件,FtrStarClock_Remake_0_0,200,"[{'count': 3, 'itemName': '星星碎片'}, {'count': 1, 'itemName': '鐵礦石'}]",['傅珂'],
515,lily record player,ユリのレコードプレーヤー,百合唱片播放器,家具,FtrFlowerRecordplayer_Remake_0_0,200,"[{'count': 5, 'itemName': '白色百合'}, {'count': 3, 'itemName': '鐵礦石'}, {'count': 3, 'itemName': '木材'}]",['暴躁型村民'],
516,pansy table,パンジーのテーブル,三色堇桌,家具,FtrFlowerTableS_Remake_0_0,200,"[{'count': 5, 'itemName': '黃色三色堇'}, {'count': 3, 'itemName': '硬木材'}]",['普通型村民'],
518,western-style stone,ようふうのはかいし,洋風墓碑,家具,FtrGravestoneEuropean_Remake_0_0,200,"[{'count': 30, 'itemName': '石頭'}]",['普通型村民'],
519,leaf stool,おちばスツール,落葉凳子,家具,FtrFallenleavesChairS_Remake_0_0,200,"[{'count': 3, 'itemName': '楓葉'}, {'count': 3, 'itemName': '木材'}]",['氣球'],僅在楓葉季節期間獲得
520,raccoon figurine,たぬきのおきもの,狸貓擺飾,家具,FtrOrnamentTanuki,200,"[{'count': 6, 'itemName': '黏土'}]",['暴躁型村民'],
521,pile of zen cushions,ざぶとんのやま,坐墊堆,家具,FtrCushionJapanPile_Remake_0_0,200,"[{'count': 3, 'itemName': '坐墊'}]",['暴躁型村民'],
523,star wand,スターなステッキ,星星棒,工具,ToolChangeStick,200,"[{'count': 1, 'itemName': '大星星碎片'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
524,hyacinth wand,ヒヤシンスのステッキ,風信子棒,工具,ToolStickHyacinth,200,"[{'count': 1, 'itemName': '粉紅風信子'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
525,windflower wand,アネモネのステッキ,銀蓮花棒,工具,ToolStickAnemones,200,"[{'count': 1, 'itemName': '橘色銀蓮花'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
526,tulip wand,チューリップのステッキ,鬱金香棒,工具,ToolStickTulip,200,"[{'count': 1, 'itemName': '紅色鬱金香'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
527,pansy wand,パンジーのステッキ,三色堇棒,工具,ToolStickPansy,200,"[{'count': 1, 'itemName': '黃色三色堇'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
528,cosmos wand,コスモスのステッキ,波斯菊棒,工具,ToolStickCosmos,200,"[{'count': 1, 'itemName': '白色波斯菊'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
529,rose wand,バラのステッキ,玫瑰棒,工具,ToolStickRose,200,"[{'count': 1, 'itemName': '紅色玫瑰'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
530,lily wand,ユリのステッキ,百合棒,工具,ToolStickYuri,200,"[{'count': 1, 'itemName': '白色百合'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
531,mums wand,キクのステッキ,菊花棒,工具,ToolStickChrysanthemum,200,"[{'count': 1, 'itemName': '黃色菊花'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
532,wand,ステッキ,棒子,工具,ToolStickWood,200,"[{'count': 2, 'itemName': '星星碎片'}]",['傅珂'],
533,ice wand,こおりのステッキ,冰之棒,工具,ToolStickSnow,200,"[{'count': 1, 'itemName': '大雪花'}, {'count': 3, 'itemName': '星星碎片'}]",['雪人'],製作完美的雪人；僅在冬季期間獲得
534,shell wand,かいがらのステッキ,貝殼棒,工具,ToolStickShell,200,"[{'count': 3, 'itemName': '夏天貝殼'}, {'count': 3, 'itemName': '星星碎片'}]",['氣球'],僅在夏季期間獲得
535,tree-branch wand,きのえだのステッキ,樹枝棒,工具,ToolStickTree,200,"[{'count': 5, 'itemName': '樹枝'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
536,mushroom wand,キノコのステッキ,蘑菇棒,工具,ToolStickMushroom_Remake_0_0,200,"[{'count': 3, 'itemName': '瘦小蘑菇'}, {'count': 3, 'itemName': '星星碎片'}]",['氣球'],僅在蘑菇季節期間獲得
537,cherry-blossom wand,さくらのステッキ,櫻花棒,工具,ToolStickCherryblossom,200,"[{'count': 3, 'itemName': '櫻花花瓣'}, {'count': 3, 'itemName': '星星碎片'}]",['氣球'],僅在櫻花季節期間獲得
538,bamboo wand,たけのステッキ,竹棒,工具,ToolStickBamboo,200,"[{'count': 6, 'itemName': '春筍'}, {'count': 3, 'itemName': '星星碎片'}]",['氣球'],僅在春季期間獲得
539,golden wand,おうごんのステッキ,黃金棒,工具,ToolStickGolden,200,"[{'count': 2, 'itemName': '金礦石'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
540,iron wand,てつのステッキ,鐵棒,工具,ToolStickIron,200,"[{'count': 3, 'itemName': '鐵礦石'}, {'count': 3, 'itemName': '星星碎片'}]",['傅珂'],
541,maple-leaf umbrella,もみじのかさ,楓葉雨傘,雨傘,UmbrellaAutumn0Cropped,200,"[{'count': 7, 'itemName': '楓葉'}]",['氣球'],僅在楓葉季節期間獲得
542,apple rug,リンゴのラグ,蘋果地毯,地毯,RugOtherAppleM00,200,"[{'count': 6, 'itemName': '蘋果'}]",['大姐姐型村民'],
543,cherry rug,さくらんぼのラグ,櫻桃地毯,地毯,RugOtherCherryM00,200,"[{'count': 6, 'itemName': '櫻桃'}]",['活力型村民'],
544,orange rug,オレンジのラグ,橘子地毯,地毯,RugOtherOrangeM00,200,"[{'count': 6, 'itemName': '橘子'}]",['悠閒型村民'],
545,peach rug,モモのラグ,桃子地毯,地毯,RugOtherPeachM00,200,"[{'count': 6, 'itemName': '桃子'}]",['普通型村民'],
546,pear rug,ナシのラグ,梨子地毯,地毯,RugOtherPearM00,200,"[{'count': 6, 'itemName': '梨子'}]",['運動型村民'],
549,rope fence,ペグとロープ,釘子與繩索,柵欄,ItemFencePegRope,200,"[{'count': 4, 'itemName': '鐵礦石'}]",['哩數兌換'],
550,imperial fence,オリエンタルなさく,東方風柵欄,柵欄,ItemFenceChinese,200,"[{'count': 6, 'itemName': '木材'}, {'count': 4, 'itemName': '軟木材'}]",['哩數兌換'],
552,straw fence,わらぼしのさく,乾稻草柵欄,柵欄,ItemFenceDriedStraw,200,"[{'count': 10, 'itemName': '雜草'}, {'count': 3, 'itemName': '木材'}]",['哩數兌換'],
553,spiky fence,トゲトゲのさく,尖刺柵欄,柵欄,ItemFenceSharply,200,"[{'count': 8, 'itemName': '硬木材'}]",['哩數兌換'],
555,iron-and-stone fence,ようふうのさく,西洋風柵欄,柵欄,ItemFenceIronAndStone,200,"[{'count': 6, 'itemName': '石頭'}, {'count': 3, 'itemName': '鐵礦石'}]",['哩數兌換'],
556,zen fence,わふうのさく,和風柵欄,柵欄,ItemFenceJapanese,200,"[{'count': 3, 'itemName': '鐵礦石'}, {'count': 3, 'itemName': '黏土'}, {'count': 3, 'itemName': '石頭'}]",['哩數兌換'],
561,barbed-wire fence,ゆうしてっせん,有刺鐵絲網,柵欄,ItemFenceBarbedWire,200,"[{'count': 3, 'itemName': '硬木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['哩數兌換'],
564,underwater flooring,うみのそこのゆか,海底地板,地板,RoomSpFloorFishTank00,200,"[{'count': 3, 'itemName': '夏天貝殼'}, {'count': 3, 'itemName': '珊瑚'}]",['氣球'],僅在夏季期間獲得
565,water flooring,みなものゆか,水面地板,地板,RoomSpFloorWater00,200,"[{'count': 6, 'itemName': '夏天貝殼'}]",['氣球'],僅在夏季期間獲得
566,gold armor,ゴールデンアーマー,金盔甲,套裝,TopsTexOnepieceOverallLPlatearmorGold,200,"[{'count': 8, 'itemName': '金礦石'}]",['自戀型村民'],
567,medicine,おくすり,藥,其他,Medicine,200,"[{'count': 1, 'itemName': '蜂巢'}, {'count': 3, 'itemName': '雜草'}]",['所有村民（被黃蜂叮時）'],
568,zen-style stone,わふうのはかいし,和風墓碑,家具,FtrGravestoneJapan_Remake_0_0,200,"[{'count': 30, 'itemName': '石頭'}]",['悠閒型村民'],
569,golden casket,おうごんのひつぎ,黃金棺材,家具,FtrGoldCoffin,200,"[{'count': 8, 'itemName': '金礦石'}]",['自戀型村民'],
570,stone lion-dog,せきしし,石獅子,家具,FtrSekishishi_Remake_0_0,200,"[{'count': 24, 'itemName': '石頭'}]",['自戀型村民'],
571,garden wagon,えんげいワゴン,園藝推車,家具,FtrGardenwagon_Remake_0_0,200,"[{'count': 3, 'itemName': '白色風信子'}, {'count': 3, 'itemName': '紅色波斯菊'}, {'count': 3, 'itemName': '黃色玫瑰'}, {'count': 8, 'itemName': '木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['活力型村民'],
572,wooden table mirror,もくせいテーブルミラー,木製桌鏡,小物件,FtrWoodenMirrorS_Remake_0_0,200,"[{'count': 3, 'itemName': '木材'}, {'count': 1, 'itemName': '鐵礦石'}]",['大姐姐型村民'],
573,iron closet,アイアンクロゼット,鑄鐵衣櫃,家具,FtrIronClosetLR_Remake_0_0,200,"[{'count': 12, 'itemName': '鐵礦石'}]",['大姐姐型村民'],
574,modeling clay,ねんどのおもちゃ,黏土玩具,小物件,FtrClaytoy_Remake_0_0,200,"[{'count': 2, 'itemName': '黏土'}]",['暴躁型村民'],
575,palm-tree lamp,パームツリーランプ,棕櫚樹燈,家具,FtrPalmtreelamp_Remake_0_0,200,"[{'count': 4, 'itemName': '椰子'}, {'count': 4, 'itemName': '木材'}, {'count': 4, 'itemName': '黏土'}]",['成熟型村民'],
576,trophy case,トロフィーケース,獎盃櫃,家具,FtrTrophycase,200,"[{'count': 24, 'itemName': '硬木材'}, {'count': 3, 'itemName': '金礦石'}, {'count': 6, 'itemName': '鐵礦石'}]",['運動型村民'],
577,giant teddy bear,くまのトクダイちゃん,特大熊熊,家具,FtrBearXL_Remake_0_0,200,"[{'count': 1, 'itemName': '大熊熊'}, {'count': 1, 'itemName': '中熊熊'}, {'count': 1, 'itemName': '小熊熊'}]",['活力型村民'],
578,lucky gold cat,きんのまねきねこ,金色招財貓,小物件,FtrManekinekoGold,200,"[{'count': 2, 'itemName': '金礦石'}, {'count': 1, 'itemName': '招財貓'}]",['成熟型村民'],
579,wooden toolbox,もくせいのこうぐばこ,木製工具箱,小物件,FtrToolboxWood_Remake_0_0,200,"[{'count': 4, 'itemName': '軟木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['普通型村民'],
580,sleigh,そり,雪橇,家具,FtrSled_Remake_0_0,200,"[{'count': 8, 'itemName': '木材'}]",['暴躁型村民'],
582,grass standee,ハリボテのくさ,草叢道具,家具,FtrHariboteGrass_Remake_0_0,200,"[{'count': 2, 'itemName': '木材'}, {'count': 2, 'itemName': '軟木材'}]",['普通型村民'],
583,hedge standee,ハリボテのいけがき,樹叢道具,家具,FtrHariboteHedge_Remake_0_0,200,"[{'count': 2, 'itemName': '木材'}, {'count': 3, 'itemName': '軟木材'}]",['普通型村民'],
584,mountain standee,ハリボテのやま,假山道具,家具,FtrHariboteMountain_Remake_0_0,200,"[{'count': 4, 'itemName': '木材'}, {'count': 5, 'itemName': '軟木材'}]",['運動型村民'],
585,tree standee,ハリボテのき,假樹道具,家具,FtrHariboteTree_Remake_0_0,200,"[{'count': 5, 'itemName': '木材'}, {'count': 8, 'itemName': '軟木材'}]",['運動型村民'],
586,pile of leaves,おちば,落葉,家具,FtrFallenleaves,200,"[{'count': 3, 'itemName': '松果'}, {'count': 5, 'itemName': '雜草'}]",['氣球'],僅在秋季期間獲得
587,green-leaf pile,みどりのおちば,綠色落葉,家具,FtrFallenleavesGreen,200,"[{'count': 1, 'itemName': '春筍'}, {'count': 10, 'itemName': '雜草'}]",['氣球'],僅在春季期間獲得
588,yellow-leaf pile,きいろのおちば,黃色落葉,家具,FtrFallenleavesYellow,200,"[{'count': 3, 'itemName': '橡栗'}, {'count': 5, 'itemName': '雜草'}]",['氣球'],僅在秋季期間獲得
589,red-leaf pile,あかいおちば,紅色落葉,家具,FtrFallenleavesRed,200,"[{'count': 3, 'itemName': '楓葉'}, {'count': 4, 'itemName': '雜草'}]","['氣球', '西施惠']",僅在楓葉季節期間獲得
590,bamboo stool,たけのスツール,竹凳子,家具,FtrBambooStool_Remake_0_0,200,"[{'count': 5, 'itemName': '竹子材料'}]",['成熟型村民'],
591,bamboo speaker,たけのスピーカー,竹廣播喇叭,家具,FtrBambooMusic_Remake_0_0,200,"[{'count': 3, 'itemName': '竹子材料'}, {'count': 1, 'itemName': '鐵礦石'}]",['成熟型村民'],
592,pine bonsai tree,マツのぼんさい,松樹盆栽,小物件,FtrBonsaiPine,200,"[{'count': 8, 'itemName': '松果'}, {'count': 5, 'itemName': '黏土'}]",['氣球'],僅在秋季期間獲得
593,bonsai shelf,ぼんさいだな,盆栽架,家具,FtrBonsaiShelf,200,"[{'count': 1, 'itemName': '櫻花盆栽'}, {'count': 1, 'itemName': '松樹盆栽'}, {'count': 8, 'itemName': '木材'}]",['暴躁型村民'],
594,robot hero,ヒーローロボ,英雄機器人,家具,FtrHerorobot_Remake_0_0,200,"[{'count': 1, 'itemName': '火箭'}, {'count': 1, 'itemName': '金盔甲'}, {'count': 30, 'itemName': '生鏽零件'}, {'count': 90, 'itemName': '鐵礦石'}, {'count': 10, 'itemName': '金礦石'}]",['哩數兌換'],
595,golden gears,おうごんのはぐるま,黃金齒輪,壁掛物,FtrGearWallGold,200,"[{'count': 1, 'itemName': '金礦石'}, {'count': 3, 'itemName': '鐵礦石'}]",['自戀型村民'],
596,stall,やたい,路邊攤,家具,FtrFloat_Remake_0_0,200,"[{'count': 12, 'itemName': '木材'}]",['哩數兌換'],
598,silo,サイロ,筒倉,家具,FtrSilo_Remake_0_0,200,"[{'count': 12, 'itemName': '鐵礦石'}, {'count': 6, 'itemName': '硬木材'}, {'count': 12, 'itemName': '黏土'}, {'count': 12, 'itemName': '石頭'}]",['哩數兌換'],
599,fountain,ふんすい,噴泉,家具,FtrFountain_Remake_0_0,200,"[{'count': 1, 'itemName': '飲水處'}, {'count': 20, 'itemName': '石頭'}, {'count': 8, 'itemName': '鐵礦石'}]",['哩數兌換'],
600,kettlebell,ケトルベル,壺鈴,小物件,FtrKettlebell_Remake_0_0,200,"[{'count': 5, 'itemName': '鐵礦石'}]",['運動型村民'],
601,golden dung beetle,きんのスカラベ,金色糞金龜,小物件,FtrInsectKabutomushiGold,200,"[{'count': 3, 'itemName': '金礦石'}]",['悠閒型村民'],
602,golden arowana model,きんのアロワナ,金色骨舌魚,小物件,FtrFishArowanaGold,200,"[{'count': 3, 'itemName': '金礦石'}]",['悠閒型村民'],
603,grass skirt,こしみの,草裙,下身,BottomsTexSkirtBoxGrass0,200,"[{'count': 7, 'itemName': '雜草'}]",['普通型村民'],
604,traditional straw coat,みの,蓑衣,上身,TopsTexTopCoatLStrawBeige,200,"[{'count': 8, 'itemName': '雜草'}]",['普通型村民'],
605,green grass skirt,みどりのこしみの,綠色草裙,下身,BottomsTexSkirtBoxGrass1,200,"[{'count': 7, 'itemName': '雜草'}]",['活力型村民'],
606,straw umbrella hat,さんどがさ,三度笠,頭戴物,CapHatSandogasa0,200,"[{'count': 10, 'itemName': '雜草'}]",['自戀型村民'],
607,bamboo hat,かさぼうし,斗笠,頭戴物,CapHatAjiroBeige,200,"[{'count': 10, 'itemName': '雜草'}]",['暴躁型村民'],
608,flower stand,スタンドフラワー,高架花籃,家具,FtrStandflower_Remake_0_0,200,"[{'count': 1, 'itemName': '紅色玫瑰'}, {'count': 2, 'itemName': '粉紅玫瑰'}, {'count': 2, 'itemName': '橘色玫瑰'}, {'count': 2, 'itemName': '白色百合'}, {'count': 1, 'itemName': '黃色百合'}, {'count': 4, 'itemName': '紫色銀蓮花'}]",['大姐姐型村民'],
609,small cardboard boxes,ひっこしダンボールS,搬家紙箱S,家具,FtrMovingboxS,200,"[{'count': 2, 'itemName': '紙箱'}]",['活力型村民'],
610,medium cardboard boxes,ひっこしダンボールM,搬家紙箱M,家具,FtrMovingboxM,200,"[{'count': 4, 'itemName': '紙箱'}]",['悠閒型村民'],
611,large cardboard boxes,ひっこしダンボールL,搬家紙箱L,家具,FtrMovingboxL,200,"[{'count': 5, 'itemName': '紙箱'}]",['悠閒型村民'],
612,cherry dress,さくらんぼのふく,櫻桃服,套裝,TopsTexOnepieceAlineNCherry0,200,"[{'count': 8, 'itemName': '櫻桃'}]",['活力型村民'],
613,cherry hat,さくらんぼのぼうし,櫻桃帽子,頭戴物,CapHatCherry0,200,"[{'count': 5, 'itemName': '櫻桃'}]",['活力型村民'],
614,cherry umbrella,さくらんぼのかさ,櫻桃雨傘,雨傘,UmbrellaCherry0Cropped,200,"[{'count': 7, 'itemName': '櫻桃'}]",['活力型村民'],
615,pear dress,ナシのふく,梨子服,套裝,TopsTexOnepieceAlineNPear0,200,"[{'count': 8, 'itemName': '梨子'}]",['運動型村民'],
616,pear hat,ナシのぼうし,梨子帽子,頭戴物,CapHatPear0,200,"[{'count': 5, 'itemName': '梨子'}]",['運動型村民'],
617,pear umbrella,ナシのかさ,梨子雨傘,雨傘,UmbrellaPear0Cropped,200,"[{'count': 7, 'itemName': '梨子'}]",['運動型村民'],
618,peach dress,モモのふく,桃子服,套裝,TopsTexOnepieceAlineNPeach0,200,"[{'count': 8, 'itemName': '桃子'}]",['普通型村民'],
619,peach hat,モモのぼうし,桃子帽子,頭戴物,CapHatPeach0,200,"[{'count': 5, 'itemName': '桃子'}]",['普通型村民'],
620,peach umbrella,モモのかさ,桃子雨傘,雨傘,UmbrellaPeach0Cropped,200,"[{'count': 7, 'itemName': '桃子'}]",['普通型村民'],
621,apple dress,リンゴのふく,蘋果服,套裝,TopsTexOnepieceAlineNApple0,200,"[{'count': 8, 'itemName': '蘋果'}]",['大姐姐型村民'],
622,apple hat,リンゴのぼうし,蘋果帽子,頭戴物,CapHatApple0,200,"[{'count': 5, 'itemName': '蘋果'}]",['大姐姐型村民'],
623,apple umbrella,リンゴのかさ,蘋果雨傘,雨傘,UmbrellaApple0Cropped,200,"[{'count': 7, 'itemName': '蘋果'}]",['大姐姐型村民'],
624,orange hat,オレンジのぼうし,夏蜜柑帽子,頭戴物,CapHatOrange,200,"[{'count': 5, 'itemName': '橘子'}]",['悠閒型村民'],
625,orange umbrella,オレンジのかさ,橘子雨傘,雨傘,UmbrellaOrange0Cropped,200,"[{'count': 7, 'itemName': '橘子'}]",['悠閒型村民'],
626,orange dress,オレンジのふく,夏蜜柑服,套裝,TopsTexOnepieceAlineNOrange,200,"[{'count': 8, 'itemName': '橘子'}]",['悠閒型村民'],
627,star pochette,スターなポシェット,星星側背包,包包,BagShoulderStar0,200,"[{'count': 6, 'itemName': '星星碎片'}]",['傅珂'],
628,star head,おほしさまのあたま,星星頭套,頭戴物,CapCostumeStar0,200,"[{'count': 5, 'itemName': '星星碎片'}]",['傅珂'],
629,cherry-blossom umbrella,さくらのかさ,櫻花雨傘,雨傘,UmbrellaCherryblossom0Cropped,200,"[{'count': 7, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得
630,cherry-blossom pochette,さくらのポシェット,櫻花側背包,包包,BagShoulderCherryblossoms0,200,"[{'count': 6, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得
631,maple-leaf pochette,もみじのポシェット,楓葉側背包,包包,BagShoulderMaple0,200,"[{'count': 6, 'itemName': '楓葉'}]",['氣球'],僅在楓葉季節期間獲得
632,acorn pochette,どんぐりポシェット,橡栗側背包,包包,BagShoulderAcorn0,200,"[{'count': 6, 'itemName': '橡栗'}]",['氣球'],僅在秋季期間獲得
633,snowflake pochette,スノーフレークポシェット,雪花側背包,包包,BagShoulderSnow0,200,"[{'count': 6, 'itemName': '雪花'}]",['氣球'],僅在冬季期間獲得
634,shellfish pochette,かいがらポシェット,貝殼側背包,包包,BagShoulderShell0,200,"[{'count': 2, 'itemName': '扇貝殼'}, {'count': 6, 'itemName': '夏天貝殼'}]",['氣球'],僅在夏季期間獲得
635,leaf mask,はっぱのおめん,葉子面具,頭戴物,CapMaskLeaf0,200,"[{'count': 10, 'itemName': '雜草'}]",['活力型村民'],
636,knitted-grass backpack,くさあみリュック,草編後背包,包包,BagBackpackGrass0,200,"[{'count': 20, 'itemName': '雜草'}]",['普通型村民'],
637,snowperson head,ゆきだるまのぼうし,雪人帽子,頭戴物,CapCostumeSnowball0,200,"[{'count': 1, 'itemName': '大雪花'}, {'count': 5, 'itemName': '雪花'}]",['雪人'],製作完美的雪人；僅在冬季期間獲得
638,log pack,せおいばしご,背薪架,包包,BagBackpackWood0,200,"[{'count': 3, 'itemName': '木材'}, {'count': 5, 'itemName': '硬木材'}]",['運動型村民'],
640,iron armor,アイアンアーマー,鐵盔甲,套裝,TopsTexOnepieceOverallLPlatearmorIron,200,"[{'count': 8, 'itemName': '鐵礦石'}]",['暴躁型村民'],
641,knight's helmet,アイアンアーマーヘルメット,鐵甲面罩,頭戴物,CapFullfaceKnightIron,200,"[{'count': 5, 'itemName': '鐵礦石'}]",['暴躁型村民'],
642,armor shoes,アイアンアーマーシューズ,鐵甲鞋,鞋子,ShoesKneeKnightIron,200,"[{'count': 4, 'itemName': '鐵礦石'}]",['暴躁型村民'],
643,gold-armor shoes,ゴールデンアーマーシューズ,金甲鞋,鞋子,ShoesKneeKnightGold,200,"[{'count': 4, 'itemName': '金礦石'}]",['自戀型村民'],
644,gold helmet,ゴールデンアーマーヘルメット,金頭盔,頭戴物,CapFullfaceKnightGold,200,"[{'count': 5, 'itemName': '金礦石'}]",['自戀型村民'],
645,basket pack,しょいこ,後背架,包包,BagBackpackBasket0,200,"[{'count': 6, 'itemName': '春筍'}]",['氣球'],僅在春季期間獲得
